"timeid","DFG_year","var","nitrogen","appl","TT","trait","group","g","trt","part","BBCH","Trait","Das","Acc_Radiation","namCombine"
"Early","DFG2021","Alves",176,"Combined",NA,"TT61",NA,"Combined_176_Early","Combined 176",NA,NA,1632.20694444444,NA,NA,"TT61"
"Early","DFG2021","Alves",176,"Combined",NA,"TT87",NA,"Combined_176_Early","Combined 176",NA,NA,2328.00416666667,NA,NA,"TT87"
"Early","DFG2021","Alves",176,"Split",749.191666666667,"biomass","2021-03-16","Split_176_Early","Split 176","straw","23",0.3054999984725,145,149777,"straw_biomass23"
"Early","DFG2021","Alves",176,"Split",749.191666666667,"tiller","2021-03-16","Split_176_Early","Split 176","biomasscut","23",7.4999999625,145,149777,"tiller_23"
"Early","DFG2021","Alves",176,"Split",1026.84166666667,"biomass","2021-04-27","Split_176_Early","Split 176","straw","31",1.08199999459,187,306224.2,"straw_biomass31"
"Early","DFG2021","Alves",176,"Split",1026.84166666667,"Height","2021-04-27","Split_176_Early","Split 176",NA,"31",20.3333333333333,187,306224.2,"Height_31"
"Early","DFG2021","Alves",176,"Split",1026.84166666667,"tiller","2021-04-27","Split_176_Early","Split 176","biomasscut","31",11.199999944,187,306224.2,"tiller_31"
"Early","DFG2021","Alves",176,"Split",1081.425,"LI","2021-05-03","Split_176_Early","Split 176",NA,NA,0.60725731823953,193,330686.5,"LI"
"Early","DFG2021","Alves",176,"Split",1106.09166666667,"LI","2021-05-06","Split_176_Early","Split 176",NA,NA,0.567256868161747,196,343967,"LI"
"Early","DFG2021","Alves",176,"Split",1161.86666666667,"LAI","2021-05-10","Split_176_Early","Split 176",NA,NA,1.79,200,365647,"LAI"
"Early","DFG2021","Alves",176,"Split",1161.86666666667,"LI","2021-05-10","Split_176_Early","Split 176",NA,NA,0.665880746333989,200,365647,"LI"
"Early","DFG2021","Alves",176,"Split",1189.80833333333,"LAI","2021-05-12","Split_176_Early","Split 176",NA,NA,2.13,202,371087.7,"LAI"
"Early","DFG2021","Alves",176,"Split",1249.22916666667,"LAI","2021-05-17","Split_176_Early","Split 176",NA,NA,2.55,207,394336,"LAI"
"Early","DFG2021","Alves",176,"Split",1249.22916666667,"LI","2021-05-17","Split_176_Early","Split 176",NA,NA,0.826943893526288,207,394336,"LI"
"Early","DFG2021","Alves",176,"Split",1283.27916666667,"LAI","2021-05-20","Split_176_Early","Split 176",NA,NA,2.9,210,409544.4,"LAI"
"Early","DFG2021","Alves",176,"Split",1283.27916666667,"LI","2021-05-20","Split_176_Early","Split 176",NA,NA,0.862878850138581,210,409544.4,"LI"
"Early","DFG2021","Alves",176,"Split",1343.12916666667,"LAI","2021-05-25","Split_176_Early","Split 176",NA,NA,3.36,215,432441.5,"LAI"
"Early","DFG2021","Alves",176,"Split",1354.5375,"LAI","2021-05-26","Split_176_Early","Split 176",NA,NA,3.41,216,437563.3,"LAI"
"Early","DFG2021","Alves",176,"Split",1354.5375,"LI","2021-05-26","Split_176_Early","Split 176",NA,NA,0.874485754356922,216,437563.3,"LI"
"Early","DFG2021","Alves",176,"Split",1377.36666666667,"LI","2021-05-28","Split_176_Early","Split 176",NA,NA,0.883638788198781,218,446986.4,"LI"
"Early","DFG2021","Alves",176,"Split",1417.54166666667,"biomass","2021-05-31","Split_176_Early","Split 176","straw","41",6.3004999684975,221,466746.7,"straw_biomass41"
"Early","DFG2021","Alves",176,"Split",1417.54166666667,"Height","2021-05-31","Split_176_Early","Split 176",NA,"41",66.3333333333333,221,466746.7,"Height_41"
"Early","DFG2021","Alves",176,"Split",1417.54166666667,"LAI","2021-05-31","Split_176_Early","Split 176",NA,"41",4.38,221,466746.7,"LAI_41"
"Early","DFG2021","Alves",176,"Split",1417.54166666667,"LI","2021-05-31","Split_176_Early","Split 176",NA,"41",0.865495575221239,221,466746.7,"LI_41"
"Early","DFG2021","Alves",176,"Split",1417.54166666667,"tiller","2021-05-31","Split_176_Early","Split 176","biomasscut","41",6.24999996875,221,466746.7,"tiller_41"
"Early","DFG2021","Alves",176,"Split",1435.45,"GBD","2021-06-01","Split_176_Early","Split 176",NA,NA,100,222,474493.7,"GBD"
"Early","DFG2021","Alves",176,"Split",1435.45,"LAI","2021-06-01","Split_176_Early","Split 176",NA,NA,4.03,222,474493.7,"LAI"
"Early","DFG2021","Alves",176,"Split",1435.45,"LI","2021-06-01","Split_176_Early","Split 176",NA,NA,0.878372159782029,222,474493.7,"LI"
"Early","DFG2021","Alves",176,"Split",1454.83333333333,"SPAD","2021-06-02","Split_176_Early","Split 176",NA,NA,48.4333333333333,223,481635.9,"SPAD"
"Early","DFG2021","Alves",176,"Split",1548.1125,"GBD","2021-06-07","Split_176_Early","Split 176",NA,NA,96.6666666666667,228,503132.8,"GBD"
"Early","DFG2021","Alves",176,"Split",1548.1125,"LAI","2021-06-07","Split_176_Early","Split 176",NA,NA,4.1,228,503132.8,"LAI"
"Early","DFG2021","Alves",176,"Split",1548.1125,"LI","2021-06-07","Split_176_Early","Split 176",NA,NA,0.920628717122164,228,503132.8,"LI"
"Early","DFG2021","Alves",176,"Split",1566.5875,"biomass","2021-06-08","Split_176_Early","Split 176","biomass_sum","51",8.07599995962,229,508806.8,"biomass_sum_biomass51"
"Early","DFG2021","Alves",176,"Split",1566.5875,"biomass","2021-06-08","Split_176_Early","Split 176","ear","51",1.29399999353,229,508806.8,"ear_biomass51"
"Early","DFG2021","Alves",176,"Split",1566.5875,"biomass","2021-06-08","Split_176_Early","Split 176","straw","51",6.78199996609,229,508806.8,"straw_biomass51"
"Early","DFG2021","Alves",176,"Split",1566.5875,"Height","2021-06-08","Split_176_Early","Split 176",NA,"51",79,229,508806.8,"Height_51"
"Early","DFG2021","Alves",176,"Split",1566.5875,"LAI","2021-06-08","Split_176_Early","Split 176",NA,"51",4.28,229,508806.8,"LAI_51"
"Early","DFG2021","Alves",176,"Split",1566.5875,"LI","2021-06-08","Split_176_Early","Split 176",NA,"51",0.836467397712534,229,508806.8,"LI_51"
"Early","DFG2021","Alves",176,"Split",1566.5875,"spike_number","2021-06-08","Split_176_Early","Split 176",NA,"51",4.44999997775,229,508806.8,"spike_number_51"
"Early","DFG2021","Alves",176,"Split",1566.5875,"tiller","2021-06-08","Split_176_Early","Split 176","biomasscut","51",5.4999999725,229,508806.8,"tiller_51"
"Early","DFG2021","Alves",176,"Split",1586.925,"SPAD","2021-06-09","Split_176_Early","Split 176",NA,NA,51.1,230,514822.9,"SPAD"
"Early","DFG2021","Alves",176,"Split",1679.35416666667,"GBD","2021-06-14","Split_176_Early","Split 176",NA,NA,96.6666666666667,235,549521.1,"GBD"
"Early","DFG2021","Alves",176,"Split",1679.35416666667,"LI","2021-06-14","Split_176_Early","Split 176",NA,NA,0.931566783562232,235,549521.1,"LI"
"Early","DFG2021","Alves",176,"Split",1697.2125,"biomass","2021-06-15","Split_176_Early","Split 176","biomass_sum","61",10.41199994794,236,556085,"biomass_sum_biomass61"
"Early","DFG2021","Alves",176,"Split",1697.2125,"biomass","2021-06-15","Split_176_Early","Split 176","ear","61",2.168999989155,236,556085,"ear_biomass61"
"Early","DFG2021","Alves",176,"Split",1697.2125,"biomass","2021-06-15","Split_176_Early","Split 176","straw","61",8.242999958785,236,556085,"straw_biomass61"
"Early","DFG2021","Alves",176,"Split",1697.2125,"Height","2021-06-15","Split_176_Early","Split 176",NA,"61",85,236,556085,"Height_61"
"Early","DFG2021","Alves",176,"Split",1697.2125,"LAI","2021-06-15","Split_176_Early","Split 176",NA,"61",4.255,236,556085,"LAI_61"
"Early","DFG2021","Alves",176,"Split",1697.2125,"LI","2021-06-15","Split_176_Early","Split 176",NA,"61",0.890936181114572,236,556085,"LI_61"
"Early","DFG2021","Alves",176,"Split",1697.2125,"spike_number","2021-06-15","Split_176_Early","Split 176",NA,"61",5.0999999745,236,556085,"spike_number_61"
"Early","DFG2021","Alves",176,"Split",1697.2125,"tiller","2021-06-15","Split_176_Early","Split 176","biomasscut","61",5.799999971,236,556085,"tiller_61"
"Early","DFG2021","Alves",176,"Split",1718.225,"LAI","2021-06-16","Split_176_Early","Split 176",NA,NA,4.26,237,563931.3,"LAI"
"Early","DFG2021","Alves",176,"Split",1718.225,"SPAD","2021-06-16","Split_176_Early","Split 176",NA,NA,48,237,563931.3,"SPAD"
"Early","DFG2021","Alves",176,"Split",1837.98333333333,"GBD","2021-06-21","Split_176_Early","Split 176",NA,NA,86.6666666666667,242,598151.3,"GBD"
"Early","DFG2021","Alves",176,"Split",1853.5375,"LAI","2021-06-22","Split_176_Early","Split 176",NA,NA,4.09,243,601984.8,"LAI"
"Early","DFG2021","Alves",176,"Split",1853.5375,"LI","2021-06-22","Split_176_Early","Split 176",NA,NA,0.925948329644257,243,601984.8,"LI"
"Early","DFG2021","Alves",176,"Split",1870.07916666667,"LAI","2021-06-23","Split_176_Early","Split 176",NA,NA,4.42,244,606469.5,"LAI"
"Early","DFG2021","Alves",176,"Split",1870.07916666667,"LI","2021-06-23","Split_176_Early","Split 176",NA,NA,0.927659354139782,244,606469.5,"LI"
"Early","DFG2021","Alves",176,"Split",1870.07916666667,"SPAD","2021-06-23","Split_176_Early","Split 176",NA,NA,45.9666666666667,244,606469.5,"SPAD"
"Early","DFG2021","Alves",176,"Split",1967.7125,"GBD","2021-06-28","Split_176_Early","Split 176",NA,NA,83.3333333333333,249,634019.9,"GBD"
"Early","DFG2021","Alves",176,"Split",1967.7125,"LI","2021-06-28","Split_176_Early","Split 176",NA,NA,0.930322359747188,249,634019.9,"LI"
"Early","DFG2021","Alves",176,"Split",1967.7125,"SPAD","2021-06-28","Split_176_Early","Split 176",NA,NA,41.4,249,634019.9,"SPAD"
"Early","DFG2021","Alves",176,"Split",2091.88333333333,"GBD","2021-07-05","Split_176_Early","Split 176",NA,NA,78.3333333333333,256,660985.9,"GBD"
"Early","DFG2021","Alves",176,"Split",2091.88333333333,"LAI","2021-07-05","Split_176_Early","Split 176",NA,NA,3.575,256,660985.9,"LAI"
"Early","DFG2021","Alves",176,"Split",2091.88333333333,"LI","2021-07-05","Split_176_Early","Split 176",NA,NA,0.904962096172506,256,660985.9,"LI"
"Early","DFG2021","Alves",176,"Split",2111.63333333333,"LAI","2021-07-06","Split_176_Early","Split 176",NA,NA,3.21,257,664607.4,"LAI"
"Early","DFG2021","Alves",176,"Split",2111.63333333333,"LI","2021-07-06","Split_176_Early","Split 176",NA,NA,0.8896548399909,257,664607.4,"LI"
"Early","DFG2021","Alves",176,"Split",2130.92916666667,"Height","2021-07-07","Split_176_Early","Split 176",NA,"83",88.3333333333333,258,670548.2,"Height_83"
"Early","DFG2021","Alves",176,"Split",2130.92916666667,"LI","2021-07-07","Split_176_Early","Split 176",NA,"83",0.915992630493336,258,670548.2,"LI_83"
"Early","DFG2021","Alves",176,"Split",2130.92916666667,"SPAD","2021-07-07","Split_176_Early","Split 176",NA,"83",29.2,258,670548.2,"SPAD"
"Early","DFG2021","Alves",176,"Split",2226.75833333333,"GBD","2021-07-12","Split_176_Early","Split 176",NA,NA,46.6666666666667,263,692316.9,"GBD"
"Early","DFG2021","Alves",176,"Split",2226.75833333333,"LAI","2021-07-12","Split_176_Early","Split 176",NA,NA,2.78,263,692316.9,"LAI"
"Early","DFG2021","Alves",176,"Split",2226.75833333333,"LI","2021-07-12","Split_176_Early","Split 176",NA,NA,0.876827785208141,263,692316.9,"LI"
"Early","DFG2021","Alves",176,"Split",2248.82083333333,"LAI","2021-07-13","Split_176_Early","Split 176",NA,NA,3.37,264,696749.8,"LAI"
"Early","DFG2021","Alves",176,"Split",2248.82083333333,"LI","2021-07-13","Split_176_Early","Split 176",NA,NA,0.873866211854124,264,696749.8,"LI"
"Early","DFG2021","Alves",176,"Split",2248.82083333333,"SPAD","2021-07-13","Split_176_Early","Split 176",NA,NA,13.3,264,696749.8,"SPAD"
"Early","DFG2021","Alves",176,"Split",2382.5375,"GBD","2021-07-20","Split_176_Early","Split 176",NA,NA,0,271,729652.9,"GBD"
"Early","DFG2021","Alves",176,"Split",2500.4,"GBD","2021-07-26","Split_176_Early","Split 176",NA,NA,1.66666666666667,277,761777.9,"GBD"
"Early","DFG2021","Alves",176,"Split",2520.2375,"biomass","2021-07-27","Split_176_Early","Split 176","biomass_sum","87",13.840999930795,278,766944.5,"biomass_sum_biomass87"
"Early","DFG2021","Alves",176,"Split",2520.2375,"biomass","2021-07-27","Split_176_Early","Split 176","ear","87",8.154999959225,278,766944.5,"ear_biomass87"
"Early","DFG2021","Alves",176,"Split",2520.2375,"biomass","2021-07-27","Split_176_Early","Split 176","kernel","87",6.6834999665825,278,766944.5,"kernel_biomass87"
"Early","DFG2021","Alves",176,"Split",2520.2375,"biomass","2021-07-27","Split_176_Early","Split 176","straw","87",5.68599997157,278,766944.5,"straw_biomass87"
"Early","DFG2021","Alves",176,"Split",2520.2375,"grain_moisture","2021-07-27","Split_176_Early","Split 176","plot","87",8.69333333333333,278,766944.5,"grain_moisture"
"Early","DFG2021","Alves",176,"Split",2520.2375,"grain_number","2021-07-27","Split_176_Early","Split 176","biomasscut","87",196.016840644558,278,766944.5,"biomasscut_grain_number"
"Early","DFG2021","Alves",176,"Split",2520.2375,"grain_number","2021-07-27","Split_176_Early","Split 176","plot","87",168.451614446113,278,766944.5,"plot_grain_number"
"Early","DFG2021","Alves",176,"Split",2520.2375,"grain_per_spike","2021-07-27","Split_176_Early","Split 176","biomasscut","87",39.5330035439402,278,766944.5,"biomasscut_grain_per_spike"
"Early","DFG2021","Alves",176,"Split",2520.2375,"grain_per_spike","2021-07-27","Split_176_Early","Split 176","plot","87",34.1235999815011,278,766944.5,"plot_grain_per_spike"
"Early","DFG2021","Alves",176,"Split",2520.2375,"HI","2021-07-27","Split_176_Early","Split 176",NA,"87",0.482247787400047,278,766944.5,"HI"
"Early","DFG2021","Alves",176,"Split",2520.2375,"spike_number","2021-07-27","Split_176_Early","Split 176",NA,"87",4.94999997525,278,766944.5,"spike_number_87"
"Early","DFG2021","Alves",176,"Split",2520.2375,"tiller","2021-07-27","Split_176_Early","Split 176","biomasscut","87",4.94999997525,278,766944.5,"tiller_87"
"Early","DFG2021","Alves",176,"Split",2520.2375,"tkw","2021-07-27","Split_176_Early","Split 176","biomasscut","87",34.0166666666667,278,766944.5,"biomasscut_tkw"
"Early","DFG2021","Alves",176,"Split",2520.2375,"tkw","2021-07-27","Split_176_Early","Split 176","plot","87",35.4733333333333,278,766944.5,"plot_tkw"
"Early","DFG2021","Alves",176,"Split",2520.2375,"yield","2021-07-27","Split_176_Early","Split 176","biomasscut","87",6.6834999665825,278,766944.5,"biomasscut_yield"
"Early","DFG2021","Alves",176,"Split",2520.2375,"yield","2021-07-27","Split_176_Early","Split 176","plot","87",5.97051540784314,278,766944.5,"plot_yield"
"Early","DFG2021","Alves",176,"Split",NA,"CGR_dd",NA,"Split_176_Early","Split 176","biomass_sum","23_31",0.0184880951456548,NA,NA,"CGR_dd_23_31"
"Early","DFG2021","Alves",176,"Split",NA,"CGR_dd",NA,"Split_176_Early","Split 176","biomass_sum","31_41",0.153485293350221,NA,NA,"CGR_dd_31_41"
"Early","DFG2021","Alves",176,"Split",NA,"CGR_dd",NA,"Split_176_Early","Split 176","biomass_sum","31_61",0.190408162313265,NA,NA,"CGR_dd_31_61"
"Early","DFG2021","Alves",176,"Split",NA,"CGR_dd",NA,"Split_176_Early","Split 176","biomass_sum","41_51",0.221937498890313,NA,NA,"CGR_dd_41_51"
"Early","DFG2021","Alves",176,"Split",NA,"CGR_dd",NA,"Split_176_Early","Split 176","biomass_sum","51_61",0.333714284045714,NA,NA,"CGR_dd_51_61"
"Early","DFG2021","Alves",176,"Split",NA,"CGR_dd",NA,"Split_176_Early","Split 176","biomass_sum","61_87",0.0816428567346429,NA,NA,"CGR_dd_61_87"
"Early","DFG2021","Alves",176,"Split",NA,"CGR_tt",NA,"Split_176_Early","Split 176","biomass_sum","23_31",0.00279668646179539,NA,NA,"CGR_tt_23_31"
"Early","DFG2021","Alves",176,"Split",NA,"CGR_tt",NA,"Split_176_Early","Split 176","biomass_sum","31_41",0.0133567954284809,NA,NA,"CGR_tt_31_41"
"Early","DFG2021","Alves",176,"Split",NA,"CGR_tt",NA,"Split_176_Early","Split 176","biomass_sum","31_61",0.0139176698767723,NA,NA,"CGR_tt_31_61"
"Early","DFG2021","Alves",176,"Split",NA,"CGR_tt",NA,"Split_176_Early","Split 176","biomass_sum","41_51",0.0119124429808898,NA,NA,"CGR_tt_41_51"
"Early","DFG2021","Alves",176,"Split",NA,"CGR_tt",NA,"Split_176_Early","Split 176","biomass_sum","51_61",0.0178832534991005,NA,NA,"CGR_tt_51_61"
"Early","DFG2021","Alves",176,"Split",NA,"CGR_tt",NA,"Split_176_Early","Split 176","biomass_sum","61_87",0.00416633757523161,NA,NA,"CGR_tt_61_87"
"Early","DFG2021","Alves",176,"Split",NA,"Delta_biomass",NA,"Split_176_Early","Split 176","biomass_sum","23_31",0.7764999961175,NA,NA,"Delta_biomass_23_31"
"Early","DFG2021","Alves",176,"Split",NA,"Delta_biomass",NA,"Split_176_Early","Split 176","biomass_sum","31_41",5.2184999739075,NA,NA,"Delta_biomass_31_41"
"Early","DFG2021","Alves",176,"Split",NA,"Delta_biomass",NA,"Split_176_Early","Split 176","biomass_sum","31_61",9.32999995335,NA,NA,"Delta_biomass_31_61"
"Early","DFG2021","Alves",176,"Split",NA,"Delta_biomass",NA,"Split_176_Early","Split 176","biomass_sum","41_51",1.7754999911225,NA,NA,"Delta_biomass_41_51"
"Early","DFG2021","Alves",176,"Split",NA,"Delta_biomass",NA,"Split_176_Early","Split 176","biomass_sum","51_61",2.33599998832,NA,NA,"Delta_biomass_51_61"
"Early","DFG2021","Alves",176,"Split",NA,"Delta_biomass",NA,"Split_176_Early","Split 176","biomass_sum","61_87",3.428999982855,NA,NA,"Delta_biomass_61_87"
"Early","DFG2021","Alves",176,"Split",NA,"Delta_ear",NA,"Split_176_Early","Split 176","ear","51_61",0.874999995625,NA,NA,"Delta_ear_51_61"
"Early","DFG2021","Alves",176,"Split",NA,"Delta_ear",NA,"Split_176_Early","Split 176","ear","61_87",5.98599997007,NA,NA,"Delta_ear_61_87"
"Early","DFG2021","Alves",176,"Split",NA,"E",NA,"Split_176_Early","Split 176",NA,"31_61",33.1342751931102,NA,NA,"E"
"Early","DFG2021","Alves",176,"Split",NA,"EGR_dd",NA,"Split_176_Early","Split 176","ear","51_61",0.124999999375,NA,NA,"EGR_dd_51_61"
"Early","DFG2021","Alves",176,"Split",NA,"EGR_dd",NA,"Split_176_Early","Split 176","ear","61_87",0.14252380881119,NA,NA,"EGR_dd_61_87"
"Early","DFG2021","Alves",176,"Split",NA,"EGR_tt",NA,"Split_176_Early","Split 176","ear","51_61",0.00669856455980861,NA,NA,"EGR_tt_51_61"
"Early","DFG2021","Alves",176,"Split",NA,"EGR_tt",NA,"Split_176_Early","Split 176","ear","61_87",0.00727316906542329,NA,NA,"EGR_tt_61_87"
"Early","DFG2021","Alves",176,"Split",NA,"FE",NA,"Split_176_Early","Split 176",NA,"",81.0198518450334,NA,NA,"FE"
"Early","DFG2021","Alves",176,"Split",NA,"GCD55",NA,"Split_176_Early","Split 176",NA,NA,624.075169220961,NA,NA,"GCD55"
"Early","DFG2021","Alves",176,"Split",NA,"GCD59",NA,"Split_176_Early","Split 176",NA,NA,538.464279263682,NA,NA,"GCD59"
"Early","DFG2021","Alves",176,"Split",NA,"GCD61",NA,"Split_176_Early","Split 176",NA,NA,577.709263494736,NA,NA,"GCD61"
"Early","DFG2021","Alves",176,"Split",NA,"GLA50",NA,"Split_176_Early","Split 176",NA,NA,2197.18565238362,NA,NA,"GLA50"
"Early","DFG2021","Alves",176,"Split",NA,"gLAI_61",NA,"Split_176_Early","Split 176",NA,NA,4.3685704265763,NA,NA,"gLAI_61"
"Early","DFG2021","Alves",176,"Split",NA,"gLAI_duration",NA,"Split_176_Early","Split 176",NA,NA,522.959484214763,NA,NA,"gLAI_duration"
"Early","DFG2021","Alves",176,"Split",NA,"gLAI_int",NA,"Split_176_Early","Split 176",NA,NA,2024.54918333859,NA,NA,"gLAI_int"
"Early","DFG2021","Alves",176,"Split",NA,"gLAI_int_mean",NA,"Split_176_Early","Split 176",NA,NA,3.87133084770133,NA,NA,"gLAI_int_mean"
"Early","DFG2021","Alves",176,"Split",NA,"gLAI_max",NA,"Split_176_Early","Split 176",NA,NA,4.38,NA,NA,"gLAI_max"
"Early","DFG2021","Alves",176,"Split",NA,"gLI_61",NA,"Split_176_Early","Split 176",NA,NA,0.920323221623969,NA,NA,"gLI_61"
"Early","DFG2021","Alves",176,"Split",NA,"gLI_duration",NA,"Split_176_Early","Split 176",NA,NA,572.942481569495,NA,NA,"gLI_duration"
"Early","DFG2021","Alves",176,"Split",NA,"gLI_int",NA,"Split_176_Early","Split 176",NA,NA,481.847758451677,NA,NA,"gLI_int"
"Early","DFG2021","Alves",176,"Split",NA,"gLI_int_mean",NA,"Split_176_Early","Split 176",NA,NA,0.841005465560387,NA,NA,"gLI_int_mean"
"Early","DFG2021","Alves",176,"Split",NA,"gLI_max",NA,"Split_176_Early","Split 176",NA,NA,0.920628717122164,NA,NA,"gLI_max"
"Early","DFG2021","Alves",176,"Split",NA,"grain_area",NA,"Split_176_Early","Split 176","plot","harvest",15.4333333333333,NA,NA,"grain_area"
"Early","DFG2021","Alves",176,"Split",NA,"grain_bulk_density",NA,"Split_176_Early","Split 176","plot","harvest",74,NA,NA,"grain_bulk_density"
"Early","DFG2021","Alves",176,"Split",NA,"grain_circularity",NA,"Split_176_Early","Split 176","plot","harvest",1.3,NA,NA,"grain_circularity"
"Early","DFG2021","Alves",176,"Split",NA,"grain_LB_ratio",NA,"Split_176_Early","Split 176","plot","harvest",1.8,NA,NA,"grain_LB_ratio"
