"DayTime","y","m","d","DailyMean_Temperature","Acc_Temperature","Acc_Percipitation","Acc_Radiation","DailySum_Percipitation","DailySum_Radiation","sowing_date","DFG_year"
"2020-05-15",2020,5,15,8.80833333333333,1259.14166666667,215.4,420874.8,0.03,6013.1,"Late","DFG2020"
"2020-05-16",2020,5,16,11.3708333333333,1270.5125,215.4,426210.2,0,5335.4,"Late","DFG2020"
"2020-05-17",2020,5,17,12.3458333333333,1282.85833333333,215.4,432398.7,0,6188.5,"Late","DFG2020"
"2020-05-18",2020,5,18,15.6666666666667,1298.525,215.43,438949.1,0.03,6550.4,"Late","DFG2020"
"2020-05-19",2020,5,19,15.6041666666667,1314.12916666667,215.43,443575.9,0,4626.8,"Late","DFG2020"
"2020-05-20",2020,5,20,15.25,1329.37916666667,215.53,448153.3,0.1,4577.4,"Late","DFG2020"
"2020-05-21",2020,5,21,16.7958333333333,1346.175,215.59,455931.4,0.06,7778.1,"Late","DFG2020"
"2020-05-22",2020,5,22,17.5416666666667,1363.71666666667,219.74,458959.8,4.15,3028.4,"Late","DFG2020"
"2020-05-23",2020,5,23,14.6083333333333,1378.325,219.74,463264.3,0,4304.5,"Late","DFG2020"
"2020-05-24",2020,5,24,12.8291666666667,1391.15416666667,225.01,467186.1,5.27,3921.8,"Late","DFG2020"
"2020-05-25",2020,5,25,12.275,1403.42916666667,225.17,472038.8,0.16,4852.7,"Late","DFG2020"
"2020-05-26",2020,5,26,13.3958333333333,1416.825,225.17,478497.2,0,6458.4,"Late","DFG2020"
"2020-05-27",2020,5,27,16.25,1433.075,225.2,485677.6,0.03,7180.4,"Late","DFG2020"
"2020-05-28",2020,5,28,13.8916666666667,1446.96666666667,225.2,493253.3,0,7575.7,"Late","DFG2020"
"2020-05-29",2020,5,29,14.375,1461.34166666667,225.2,501412.5,0,8159.2,"Late","DFG2020"
"2020-05-30",2020,5,30,14.4875,1475.82916666667,225.2,507272.9,0,5860.4,"Late","DFG2020"
"2020-05-31",2020,5,31,15.0666666666667,1490.89583333333,225.2,513933.4,0,6660.5,"Late","DFG2020"
"2020-06-01",2020,6,1,16.6583333333333,1507.55416666667,225.2,522175.5,0,8242.1,"Late","DFG2020"
"2020-06-02",2020,6,2,18.8333333333333,1526.3875,225.2,529964.1,0,7788.6,"Late","DFG2020"
"2020-06-03",2020,6,3,19.4541666666667,1545.84166666667,225.36,536001.7,0.16,6037.6,"Late","DFG2020"
"2020-06-04",2020,6,4,14.5583333333333,1560.4,232.95,537980.9,7.59,1979.2,"Late","DFG2020"
"2020-06-05",2020,6,5,11.275,1571.675,238.04,543078.9,5.09,5098,"Late","DFG2020"
"2020-06-06",2020,6,6,12.2875,1583.9625,243.3,549071.9,5.26,5993,"Late","DFG2020"
"2020-06-07",2020,6,7,14.4666666666667,1598.42916666667,243.3,555794,0,6722.1,"Late","DFG2020"
"2020-06-08",2020,6,8,13.9833333333333,1612.4125,245.37,561485.5,2.07,5691.5,"Late","DFG2020"
"2020-06-09",2020,6,9,15.4166666666667,1627.82916666667,245.58,567125.9,0.21,5640.4,"Late","DFG2020"
"2020-06-10",2020,6,10,16.6458333333333,1644.475,245.91,572822.9,0.33,5697,"Late","DFG2020"
"2020-06-11",2020,6,11,16.2083333333333,1660.68333333333,246.15,578633.1,0.24,5810.2,"Late","DFG2020"
"2020-06-12",2020,6,12,20.4,1681.08333333333,246.15,584853.8,0,6220.7,"Late","DFG2020"
"2020-06-13",2020,6,13,20.8791666666667,1701.9625,246.3,589473.6,0.15,4619.8,"Late","DFG2020"
"2020-06-14",2020,6,14,19.0208333333333,1720.98333333333,256.76,591374.8,10.46,1901.2,"Late","DFG2020"
"2020-06-15",2020,6,15,17.2708333333333,1738.25416666667,258.74,595150.3,1.98,3775.5,"Late","DFG2020"
"2020-06-16",2020,6,16,19.0041666666667,1757.25833333333,258.74,600806,0,5655.7,"Late","DFG2020"
"2020-06-17",2020,6,17,20.8416666666667,1778.1,258.74,607830.8,0,7024.8,"Late","DFG2020"
"2020-06-18",2020,6,18,17.4291666666667,1795.52916666667,262.3,609071.5,3.56,1240.7,"Late","DFG2020"
"2020-06-19",2020,6,19,18.8041666666667,1814.33333333333,263.58,616172.3,1.28,7100.8,"Late","DFG2020"
"2020-06-20",2020,6,20,18.3083333333333,1832.64166666667,263.58,624014.9,0,7842.6,"Late","DFG2020"
"2020-06-21",2020,6,21,18.8833333333333,1851.525,263.61,632323.4,0.03,8308.5,"Late","DFG2020"
"2020-06-22",2020,6,22,19.2833333333333,1870.80833333333,263.65,639470.7,0.04,7147.3,"Late","DFG2020"
"2020-06-23",2020,6,23,19.3625,1890.17083333333,263.65,647660.6,0,8189.9,"Late","DFG2020"
"2020-06-24",2020,6,24,20.125,1910.29583333333,263.65,655660.8,0,8000.2,"Late","DFG2020"
"2020-06-25",2020,6,25,21.1458333333333,1931.44166666667,263.65,662423.8,0,6763,"Late","DFG2020"
"2020-06-26",2020,6,26,22.5791666666667,1954.02083333333,263.68,669719.3,0.03,7295.5,"Late","DFG2020"
"2020-06-27",2020,6,27,22.2875,1976.30833333333,264.11,675143.1,0.43,5423.8,"Late","DFG2020"
"2020-06-28",2020,6,28,18.5958333333333,1994.90416666667,264.51,678981.9,0.4,3838.8,"Late","DFG2020"
"2020-06-29",2020,6,29,16.9416666666667,2011.84583333333,264.62,684690.7,0.11,5708.8,"Late","DFG2020"
"2020-06-30",2020,6,30,17.3166666666667,2029.1625,264.79,689485.9,0.17,4795.2,"Late","DFG2020"
"2020-07-01",2020,7,1,17.6583333333333,2046.82083333333,280.54,691155.2,15.75,1669.3,"Late","DFG2020"
"2020-07-02",2020,7,2,17.5458333333333,2064.36666666667,282.38,695626.8,1.84,4471.6,"Late","DFG2020"
"2020-07-03",2020,7,3,16.8958333333333,2081.2625,282.38,701659.1,0,6032.3,"Late","DFG2020"
"2020-07-04",2020,7,4,18.8625,2100.125,282.52,704611.6,0.14,2952.5,"Late","DFG2020"
"2020-07-05",2020,7,5,20.2791666666667,2120.40416666667,282.74,708057.4,0.22,3445.8,"Late","DFG2020"
"2020-07-06",2020,7,6,14.875,2135.27916666667,283.86,713122,1.12,5064.6,"Late","DFG2020"
"2020-07-07",2020,7,7,14.2708333333333,2149.55,284.18,718448.2,0.32,5326.2,"Late","DFG2020"
"2020-07-08",2020,7,8,13.6958333333333,2163.24583333333,286.71,720382.3,2.53,1934.1,"Late","DFG2020"
"2020-07-09",2020,7,9,17.0166666666667,2180.2625,290.47,722658.1,3.76,2275.8,"Late","DFG2020"
"2020-07-10",2020,7,10,15.7416666666667,2196.00416666667,293.46,725232.7,2.99,2574.6,"Late","DFG2020"
"2020-07-11",2020,7,11,13.875,2209.87916666667,293.58,730784.4,0.12,5551.7,"Late","DFG2020"
"2020-07-12",2020,7,12,15.0375,2224.91666666667,293.58,737623.4,0,6839,"Late","DFG2020"
"2020-07-13",2020,7,13,17.5958333333333,2242.5125,293.58,745559.9,0,7936.5,"Late","DFG2020"
"2020-07-14",2020,7,14,17.5916666666667,2260.10416666667,297.24,751902.8,3.66,6342.9,"Late","DFG2020"
"2020-07-15",2020,7,15,14.9708333333333,2275.075,300.22,754142,2.98,2239.2,"Late","DFG2020"
"2020-07-16",2020,7,16,15.0958333333333,2290.17083333333,300.22,757968.3,0,3826.3,"Late","DFG2020"
"2020-07-17",2020,7,17,17.35,2307.52083333333,300.22,763944.4,0,5976.1,"Late","DFG2020"
"2020-07-18",2020,7,18,19.5375,2327.05833333333,300.25,770480.4,0.03,6536,"Late","DFG2020"
"2020-07-19",2020,7,19,21.2333333333333,2348.29166666667,300.28,775224.1,0.03,4743.7,"Late","DFG2020"
"2020-07-20",2020,7,20,17.4416666666667,2365.73333333333,301.94,779499.5,1.66,4275.4,"Late","DFG2020"
"2020-07-21",2020,7,21,15.7541666666667,2381.4875,301.94,785719.7,0,6220.2,"Late","DFG2020"
"2020-07-22",2020,7,22,15.625,2397.1125,301.94,790299.4,0,4579.7,"Late","DFG2020"
"2020-07-23",2020,7,23,18.2416666666667,2415.35416666667,301.94,797674.2,0,7374.8,"Late","DFG2020"
"2020-07-24",2020,7,24,19.4208333333333,2434.775,301.97,802370.7,0.03,4696.5,"Late","DFG2020"
"2020-07-25",2020,7,25,19.875,2454.65,302.18,806592.6,0.21,4221.9,"Late","DFG2020"
"2020-07-26",2020,7,26,18.9416666666667,2473.59166666667,310.84,811526.4,8.66,4933.8,"Late","DFG2020"
"2020-07-27",2020,7,27,18.5958333333333,2492.1875,311.44,814628.9,0.6,3102.5,"Late","DFG2020"
"2020-10-22",2020,10,22,15.8958333333333,15.8958333333333,0.1,1710.5,0.1,1710.5,"Early","DFG2021"
"2020-10-23",2020,10,23,12.7125,28.6083333333333,5.18,2248.1,5.08,537.6,"Early","DFG2021"
"2020-10-24",2020,10,24,13.5833333333333,42.1916666666667,5.78,3595.1,0.6,1347,"Early","DFG2021"
"2020-10-25",2020,10,25,13.3,55.4916666666667,7.7,4398.5,1.92,803.4,"Early","DFG2021"
"2020-10-26",2020,10,26,10.4375,65.9291666666667,8.61,4950.6,0.91,552.1,"Early","DFG2021"
"2020-10-27",2020,10,27,9.91666666666667,75.8458333333333,8.61,6059.4,0,1108.8,"Early","DFG2021"
"2020-10-28",2020,10,28,11.7916666666667,87.6375,8.61,7748.9,0,1689.5,"Early","DFG2021"
"2020-10-29",2020,10,29,9.97916666666667,97.6166666666667,11.84,9427.3,3.23,1678.4,"Early","DFG2021"
"2020-10-30",2020,10,30,12.9708333333333,110.5875,20.07,9802.3,8.23,375,"Early","DFG2021"
"2020-10-31",2020,10,31,13.4083333333333,123.995833333333,21.07,10614.8,1,812.5,"Early","DFG2021"
"2020-11-01",2020,11,1,14.5916666666667,138.5875,21.16,11611.7,0.09,996.9,"Early","DFG2021"
"2020-11-02",2020,11,2,17.5291666666667,156.116666666667,23.24,12745.3,2.08,1133.6,"Early","DFG2021"
"2020-11-03",2020,11,3,10.2208333333333,166.3375,23.24,14627.6,0,1882.3,"Early","DFG2021"
"2020-11-04",2020,11,4,6.52083333333333,172.858333333333,23.24,16570,0,1942.4,"Early","DFG2021"
"2020-11-05",2020,11,5,5.7375,178.595833333333,23.33,18493.3,0.09,1923.3,"Early","DFG2021"
"2020-11-06",2020,11,6,8.92083333333333,187.516666666667,23.33,20074.5,0,1581.2,"Early","DFG2021"
"2020-11-07",2020,11,7,7.62916666666667,195.145833333333,23.33,21958.6,0,1884.1,"Early","DFG2021"
"2020-11-08",2020,11,8,7.80416666666667,202.95,23.36,23637.7,0.03,1679.1,"Early","DFG2021"
"2020-11-09",2020,11,9,4.89166666666667,207.841666666667,23.42,24779.1,0.06,1141.4,"Early","DFG2021"
"2020-11-10",2020,11,10,4.00833333333333,211.85,23.42,25217.7,0,438.6,"Early","DFG2021"
"2020-11-11",2020,11,11,7.57916666666667,219.429166666667,23.42,25938.1,0,720.4,"Early","DFG2021"
"2020-11-12",2020,11,12,8,227.429166666667,23.51,26827.5,0.09,889.4,"Early","DFG2021"
"2020-11-13",2020,11,13,8.5875,236.016666666667,23.54,28061.7,0.03,1234.2,"Early","DFG2021"
"2020-11-14",2020,11,14,12.3875,248.404166666667,23.75,28878.6,0.21,816.9,"Early","DFG2021"
"2020-11-15",2020,11,15,13.4458333333333,261.85,24.01,30125.8,0.26,1247.2,"Early","DFG2021"
"2020-11-16",2020,11,16,10.3833333333333,272.233333333333,24.01,30862.3,0,736.5,"Early","DFG2021"
"2020-11-17",2020,11,17,10.5041666666667,282.7375,24.19,31079.8,0.18,217.5,"Early","DFG2021"
"2020-11-18",2020,11,18,11.0166666666667,293.754166666667,24.19,31934.4,0,854.6,"Early","DFG2021"
"2020-11-19",2020,11,19,8.49583333333333,302.25,25.82,32487.4,1.63,553,"Early","DFG2021"
"2020-11-20",2020,11,20,3.49166666666667,305.741666666667,25.91,33205,0.09,717.6,"Early","DFG2021"
"2020-11-21",2020,11,21,4.80833333333333,310.55,25.91,33706.9,0,501.9,"Early","DFG2021"
"2020-11-22",2020,11,22,7.94166666666667,318.491666666667,26.06,34107.9,0.15,401,"Early","DFG2021"
"2020-11-23",2020,11,23,5.20833333333333,323.7,26.06,35497,0,1389.1,"Early","DFG2021"
"2020-11-24",2020,11,24,5.09166666666667,328.791666666667,26.09,36169.3,0.03,672.3,"Early","DFG2021"
"2020-11-25",2020,11,25,4.65416666666667,333.445833333333,26.09,37504.7,0,1335.4,"Early","DFG2021"
"2020-11-26",2020,11,26,6.29166666666667,339.7375,26.8,37670.8,0.71,166.1,"Early","DFG2021"
"2020-11-27",2020,11,27,5.83333333333333,345.570833333333,26.83,37980.7,0.03,309.9,"Early","DFG2021"
"2020-11-28",2020,11,28,3.76666666666667,349.3375,26.83,38147.1,0,166.4,"Early","DFG2021"
"2020-11-29",2020,11,29,1.3875,350.725,26.83,38679.2,0,532.1,"Early","DFG2021"
"2020-11-30",2020,11,30,1.975,352.7,30.23,39518.1,3.4,838.9,"Early","DFG2021"
"2020-12-01",2020,12,1,3.06666666666667,355.766666666667,32.02,39805.3,1.79,287.2,"Early","DFG2021"
"2020-12-02",2020,12,2,2.72916666666667,358.495833333333,32.02,40023.4,0,218.1,"Early","DFG2021"
"2020-12-03",2020,12,3,2.27083333333333,360.766666666667,32.02,40476.3,0,452.9,"Early","DFG2021"
"2020-12-04",2020,12,4,3.6875,364.454166666667,32.15,40915.6,0.13,439.3,"Early","DFG2021"
"2020-12-05",2020,12,5,2.3875,366.841666666667,32.43,41415.5,0.28,499.9,"Early","DFG2021"
"2020-12-06",2020,12,6,2.85,369.691666666667,33.01,41665.7,0.58,250.2,"Early","DFG2021"
"2020-12-07",2020,12,7,3.61666666666667,373.308333333333,33.51,41884.1,0.5,218.4,"Early","DFG2021"
"2020-12-08",2020,12,8,2.5875,375.895833333333,33.51,42833.9,0,949.8,"Early","DFG2021"
"2020-12-09",2020,12,9,1.925,377.820833333333,33.54,43006,0.03,172.1,"Early","DFG2021"
"2020-12-10",2020,12,10,2.15416666666667,379.975,33.88,43139.5,0.34,133.5,"Early","DFG2021"
"2020-12-11",2020,12,11,2.81666666666667,382.791666666667,33.88,43479.4,0,339.9,"Early","DFG2021"
"2020-12-12",2020,12,12,3.91666666666667,386.708333333333,33.88,43865.1,0,385.7,"Early","DFG2021"
"2020-12-13",2020,12,13,6.02916666666667,392.7375,34.29,44242.7,0.41,377.6,"Early","DFG2021"
"2020-12-14",2020,12,14,7.0875,399.825,34.36,44767.8,0.07,525.1,"Early","DFG2021"
"2020-12-15",2020,12,15,7.98333333333333,407.808333333333,34.83,45095.9,0.47,328.1,"Early","DFG2021"
"2020-12-16",2020,12,16,7.37916666666667,415.1875,34.86,45899.3,0.03,803.4,"Early","DFG2021"
"2020-12-17",2020,12,17,8.1125,423.3,34.99,46224.6,0.13,325.3,"Early","DFG2021"
"2020-12-18",2020,12,18,6.26666666666667,429.566666666667,34.99,47125.5,0,900.9,"Early","DFG2021"
"2020-12-19",2020,12,19,6.53333333333333,436.1,35.05,48074.6,0.06,949.1,"Early","DFG2021"
"2020-12-20",2020,12,20,6.81666666666667,442.916666666667,35.24,48389.8,0.19,315.2,"Early","DFG2021"
"2020-12-21",2020,12,21,6.725,449.641666666667,37.37,49061.8,2.13,672,"Early","DFG2021"
"2020-12-22",2020,12,22,10.4958333333333,460.1375,45.59,49403.9,8.22,342.1,"Early","DFG2021"
"2020-12-23",2020,12,23,9.2875,469.425,50.4,49603.1,4.81,199.2,"Early","DFG2021"
"2020-12-24",2020,12,24,5.7,475.125,53.44,49882.3,3.04,279.2,"Early","DFG2021"
"2020-12-25",2020,12,25,1.4875,476.6125,53.44,50844.6,0,962.3,"Early","DFG2021"
"2020-12-26",2020,12,26,2.42083333333333,479.033333333333,53.47,51333.3,0.03,488.7,"Early","DFG2021"
"2020-12-27",2020,12,27,3.25416666666667,482.2875,55.71,51636.8,2.24,303.5,"Early","DFG2021"
"2020-12-28",2020,12,28,3.975,486.2625,56.62,52252.5,0.91,615.7,"Early","DFG2021"
"2020-12-29",2020,12,29,2.88333333333333,489.145833333333,56.62,52921.6,0,669.1,"Early","DFG2021"
"2020-12-30",2020,12,30,3.175,492.320833333333,56.65,53612.2,0.03,690.6,"Early","DFG2021"
"2020-12-31",2020,12,31,2.27083333333333,494.591666666667,56.65,54024.6,0,412.4,"Early","DFG2021"
"2021-01-01",2021,1,1,1.75,496.341666666667,56.65,54633.7,0,609.1,"Early","DFG2021"
"2021-01-02",2021,1,2,3.0625,499.404166666667,56.65,55223.9,0,590.2,"Early","DFG2021"
"2021-01-03",2021,1,3,1.875,501.279166666667,61.54,55409.8,4.89,185.9,"Early","DFG2021"
"2021-01-04",2021,1,4,1.025,502.304166666667,63.49,55649.3,1.95,239.5,"Early","DFG2021"
"2021-01-05",2021,1,5,1.89583333333333,504.2,64.77,55787.2,1.28,137.9,"Early","DFG2021"
"2021-01-06",2021,1,6,1.29583333333333,505.495833333333,67.08,56188.2,2.31,401,"Early","DFG2021"
"2021-01-07",2021,1,7,0.566666666666667,506.0625,67.87,56648.6,0.79,460.4,"Early","DFG2021"
"2021-01-08",2021,1,8,0.6125,506.675,68.98,56951.2,1.11,302.6,"Early","DFG2021"
"2021-01-09",2021,1,9,0,506.675,69.04,57249.2,0.06,298,"Early","DFG2021"
"2021-01-10",2021,1,10,0.85,507.525,69.04,58325.7,0,1076.5,"Early","DFG2021"
"2021-01-11",2021,1,11,2.32083333333333,509.845833333333,69.8,58506.7,0.76,181,"Early","DFG2021"
"2021-01-12",2021,1,12,3.35,513.195833333333,75.95,58900.4,6.15,393.7,"Early","DFG2021"
"2021-01-13",2021,1,13,2.34166666666667,515.5375,77.62,59343.3,1.67,442.9,"Early","DFG2021"
"2021-01-14",2021,1,14,0.741666666666667,516.279166666667,77.62,59750.8,0,407.5,"Early","DFG2021"
"2021-01-15",2021,1,15,0,516.279166666667,78.07,59972.5,0.45,221.7,"Early","DFG2021"
"2021-01-16",2021,1,16,0,516.279166666667,78.07,60415.3,0,442.8,"Early","DFG2021"
"2021-01-17",2021,1,17,0,516.279166666667,78.79,60953.9,0.72,538.6,"Early","DFG2021"
"2021-01-18",2021,1,18,3.19583333333333,519.475,79.62,61475.2,0.83,521.3,"Early","DFG2021"
"2021-01-19",2021,1,19,5.39583333333333,524.870833333333,84.08,61721.8,4.46,246.6,"Early","DFG2021"
"2021-01-20",2021,1,20,7.425,532.295833333333,84.08,62466.4,0,744.6,"Early","DFG2021"
"2021-01-21",2021,1,21,8.04166666666667,540.3375,85.45,63425.8,1.37,959.4,"Early","DFG2021"
"2021-01-22",2021,1,22,5.14583333333333,545.483333333333,86.31,64079.2,0.86,653.4,"Early","DFG2021"
"2021-01-23",2021,1,23,1.9625,547.445833333333,86.31,64975.8,0,896.6,"Early","DFG2021"
"2021-01-24",2021,1,24,1.15416666666667,548.6,87.46,65494.5,1.15,518.7,"Early","DFG2021"
"2021-01-25",2021,1,25,0.420833333333333,549.020833333333,87.46,66734.4,0,1239.9,"Early","DFG2021"
"2021-01-26",2021,1,26,0.783333333333333,549.804166666667,89.48,67380.4,2.02,646,"Early","DFG2021"
"2021-01-27",2021,1,27,1.65,551.454166666667,90.83,68055.2,1.35,674.8,"Early","DFG2021"
"2021-01-28",2021,1,28,2.56666666666667,554.020833333333,93.08,68350.1,2.25,294.9,"Early","DFG2021"
"2021-01-29",2021,1,29,0.170833333333333,554.191666666667,108.59,68628.8,15.51,278.7,"Early","DFG2021"
"2021-01-30",2021,1,30,0,554.191666666667,109.08,69259.5,0.49,630.7,"Early","DFG2021"
"2021-01-31",2021,1,31,0,554.191666666667,109.08,71372.4,0,2112.9,"Early","DFG2021"
"2021-02-01",2021,2,1,0,554.191666666667,109.47,72174.6,0.39,802.2,"Early","DFG2021"
"2021-02-02",2021,2,2,0.979166666666667,555.170833333333,117.94,72652.4,8.47,477.8,"Early","DFG2021"
"2021-02-03",2021,2,3,6.60416666666667,561.775,127.97,73052,10.03,399.6,"Early","DFG2021"
"2021-02-04",2021,2,4,4.05416666666667,565.829166666667,129.68,73478.2,1.71,426.2,"Early","DFG2021"
"2021-02-05",2021,2,5,2.10833333333333,567.9375,135.04,73708.1,5.36,229.9,"Early","DFG2021"
"2021-02-06",2021,2,6,0,567.9375,135.1,74032.5,0.06,324.4,"Early","DFG2021"
"2021-02-07",2021,2,7,0,567.9375,137.41,74516.6,2.31,484.1,"Early","DFG2021"
"2021-02-08",2021,2,8,0,567.9375,141.25,75218.1,3.84,701.5,"Early","DFG2021"
"2021-02-09",2021,2,9,0,567.9375,141.54,76989.1,0.29,1771,"Early","DFG2021"
"2021-02-10",2021,2,10,0,567.9375,141.57,78351.7,0.03,1362.6,"Early","DFG2021"
"2021-02-11",2021,2,11,0,567.9375,141.6,80657.4,0.03,2305.7,"Early","DFG2021"
"2021-02-12",2021,2,12,0,567.9375,141.69,82656.3,0.09,1998.9,"Early","DFG2021"
"2021-02-13",2021,2,13,0,567.9375,141.72,84337.3,0.03,1681,"Early","DFG2021"
"2021-02-14",2021,2,14,0,567.9375,141.79,86523.4,0.07,2186.1,"Early","DFG2021"
"2021-02-15",2021,2,15,0,567.9375,143.72,87352.8,1.93,829.4,"Early","DFG2021"
"2021-02-16",2021,2,16,3.51666666666667,571.454166666667,143.85,88691.9,0.13,1339.1,"Early","DFG2021"
"2021-02-17",2021,2,17,6.51666666666667,577.970833333333,144.81,90831.5,0.96,2139.6,"Early","DFG2021"
"2021-02-18",2021,2,18,7.36666666666667,585.3375,146.39,92304.9,1.58,1473.4,"Early","DFG2021"
"2021-02-19",2021,2,19,7.29583333333333,592.633333333333,146.42,94814,0.03,2509.1,"Early","DFG2021"
"2021-02-20",2021,2,20,9.77916666666667,602.4125,146.42,97249.4,0,2435.4,"Early","DFG2021"
"2021-02-21",2021,2,21,11.7875,614.2,146.42,100149.6,0,2900.2,"Early","DFG2021"
"2021-02-22",2021,2,22,10.8416666666667,625.041666666667,146.42,102898.2,0,2748.6,"Early","DFG2021"
"2021-02-23",2021,2,23,12.3708333333333,637.4125,146.42,105144.7,0,2246.5,"Early","DFG2021"
"2021-02-24",2021,2,24,13.6333333333333,651.045833333333,146.42,107844.2,0,2699.5,"Early","DFG2021"
"2021-02-25",2021,2,25,12.5083333333333,663.554166666667,146.82,110680.4,0.4,2836.2,"Early","DFG2021"
"2021-02-26",2021,2,26,7.30833333333333,670.8625,148.3,112740.6,1.48,2060.2,"Early","DFG2021"
"2021-02-27",2021,2,27,4.5875,675.45,148.3,113312.8,0,572.2,"Early","DFG2021"
"2021-02-28",2021,2,28,3.32083333333333,678.770833333333,148.33,114336.5,0.03,1023.7,"Early","DFG2021"
"2021-03-01",2021,3,1,3.60416666666667,682.375,148.39,116240.5,0.06,1904,"Early","DFG2021"
"2021-03-02",2021,3,2,3.80833333333333,686.183333333333,148.45,119016.2,0.06,2775.7,"Early","DFG2021"
"2021-03-03",2021,3,3,7.35416666666667,693.5375,148.45,121563.6,0,2547.4,"Early","DFG2021"
"2021-03-04",2021,3,4,3.06666666666667,696.604166666667,148.58,122168.7,0.13,605.1,"Early","DFG2021"
"2021-03-05",2021,3,5,1.5875,698.191666666667,148.58,125470,0,3301.3,"Early","DFG2021"
"2021-03-06",2021,3,6,1.76666666666667,699.958333333333,148.58,127403.7,0,1933.7,"Early","DFG2021"
"2021-03-07",2021,3,7,2.75416666666667,702.7125,148.74,128764.5,0.16,1360.8,"Early","DFG2021"
"2021-03-08",2021,3,8,2.9,705.6125,148.81,132531.1,0.07,3766.6,"Early","DFG2021"
"2021-03-09",2021,3,9,2.22916666666667,707.841666666667,152.7,133214,3.89,682.9,"Early","DFG2021"
"2021-03-10",2021,3,10,5.3375,713.179166666667,152.97,135470.4,0.27,2256.4,"Early","DFG2021"
"2021-03-11",2021,3,11,8.3625,721.541666666667,158.63,137586.7,5.66,2116.3,"Early","DFG2021"
"2021-03-12",2021,3,12,6.69583333333333,728.2375,162.04,140727.5,3.41,3140.8,"Early","DFG2021"
"2021-03-13",2021,3,13,5.92916666666667,734.166666666667,169.87,142198.4,7.83,1470.9,"Early","DFG2021"
"2021-03-14",2021,3,14,5.74166666666667,739.908333333333,171.23,144943.9,1.36,2745.5,"Early","DFG2021"
"2021-03-15",2021,3,15,4.875,744.783333333333,174.49,147165,3.26,2221.1,"Early","DFG2021"
"2021-03-16",2021,3,16,4.40833333333333,749.191666666667,174.68,149777,0.19,2612,"Early","DFG2021"
"2021-03-17",2021,3,17,3.3375,752.529166666667,175.4,152339.2,0.72,2562.2,"Early","DFG2021"
"2021-03-18",2021,3,18,1.375,753.904166666667,175.52,153627.8,0.12,1288.6,"Early","DFG2021"
"2021-03-19",2021,3,19,1.90416666666667,755.808333333333,175.52,157253.2,0,3625.4,"Early","DFG2021"
"2021-03-20",2021,3,20,1.575,757.383333333333,175.52,160238.7,0,2985.5,"Early","DFG2021"
"2021-03-21",2021,3,21,5.47916666666667,762.8625,175.58,162178.9,0.06,1940.2,"Early","DFG2021"
"2021-03-22",2021,3,22,5.92083333333333,768.783333333333,175.58,165130.3,0,2951.4,"Early","DFG2021"
"2021-03-23",2021,3,23,6.25,775.033333333333,175.58,166841.2,0,1710.9,"Early","DFG2021"
"2021-03-24",2021,3,24,8.00416666666667,783.0375,175.58,171334.7,0,4493.5,"Early","DFG2021"
"2021-03-25",2021,3,25,8.70416666666667,791.741666666667,175.58,173788.7,0,2454,"Early","DFG2021"
"2021-03-26",2021,3,26,11.1,802.841666666667,175.58,178040.5,0,4251.8,"Early","DFG2021"
"2021-03-27",2021,3,27,5.49166666666667,808.333333333333,180.55,180990.1,4.97,2949.6,"Early","DFG2021"
"2021-03-28",2021,3,28,8.10833333333333,816.441666666667,180.55,183311.1,0,2321,"Early","DFG2021"
"2021-03-29",2021,3,29,13.3625,829.804166666667,180.55,188102,0,4790.9,"Early","DFG2021"
"2021-03-30",2021,3,30,13.3166666666667,843.120833333333,180.55,193329.4,0,5227.4,"Early","DFG2021"
"2021-03-31",2021,3,31,14.4541666666667,857.575,180.55,198528.7,0,5199.3,"Early","DFG2021"
"2021-04-01",2021,4,1,11.1166666666667,868.691666666667,180.55,202985.3,0,4456.6,"Early","DFG2021"
"2021-04-02",2021,4,2,5.80416666666667,874.495833333333,180.55,204850.8,0,1865.5,"Early","DFG2021"
"2021-04-03",2021,4,3,6.70833333333333,881.204166666667,180.55,209178.6,0,4327.8,"Early","DFG2021"
"2021-04-04",2021,4,4,5.19583333333333,886.4,180.55,210666.7,0,1488.1,"Early","DFG2021"
"2021-04-05",2021,4,5,2.81666666666667,889.216666666667,184.49,213725,3.94,3058.3,"Early","DFG2021"
"2021-04-06",2021,4,6,1.4125,890.629166666667,185.35,217256.8,0.86,3531.8,"Early","DFG2021"
"2021-04-07",2021,4,7,2.16666666666667,892.795833333333,188.5,219669.2,3.15,2412.4,"Early","DFG2021"
"2021-04-08",2021,4,8,3.24583333333333,896.041666666667,188.5,221966.6,0,2297.4,"Early","DFG2021"
"2021-04-09",2021,4,9,7.08333333333333,903.125,188.5,225135.1,0,3168.5,"Early","DFG2021"
"2021-04-10",2021,4,10,6.2125,909.3375,190.77,226551,2.27,1415.9,"Early","DFG2021"
"2021-04-11",2021,4,11,6.575,915.9125,198.24,227354.8,7.47,803.8,"Early","DFG2021"
"2021-04-12",2021,4,12,3.61666666666667,919.529166666667,198.31,231092.5,0.07,3737.7,"Early","DFG2021"
"2021-04-13",2021,4,13,3.75416666666667,923.283333333333,198.84,235543.8,0.53,4451.3,"Early","DFG2021"
"2021-04-14",2021,4,14,3.81666666666667,927.1,200.13,239785.1,1.29,4241.3,"Early","DFG2021"
"2021-04-15",2021,4,15,4.925,932.025,200.13,243476.5,0,3691.4,"Early","DFG2021"
